rank,gene,UniProtID,pDesc,t12,mneuron,cneuron,subLoc
5464,OSBPL11,Q9BXB4,Oxysterol-binding protein-related protein 11,3.48330275731684,3.395734569,3.57087094563368,"Late endosome membrane; Golgi apparatus, trans-Golgi network membrane"
5465,ANTXR2,P58335,Anthrax toxin receptor 2,3.483370643427665,4.365867084,2.60087420285533,[Isoform 1]: Cell membrane.;[Isoform 2]: Endoplasmic reticulum membrane.;[Isoform 3]: Secreted
5466,SPATA33,Q96N06,Spermatogenesis-associated protein 33,3.483435545,3.483435545,,"Cytoplasm, cytosol; Nucleus; Cytoplasm; Mitochondrion"
5467,STK32C,Q86UX6,Serine/threonine-protein kinase 32C,3.483686166050915,3.531103304,3.43626902810183,
5468,GRTP1,Q5TC63,Growth hormone-regulated TBC protein 1,3.483953166,3.483953166,,
5469,ADAP1,O75689,Arf-GAP with dual PH domain-containing protein 1,3.48523191452063,3.333439769,3.63702406004126,Nucleus; Cytoplasm
5470,FASN,P49327,Fatty acid synthase,3.48544536899324,3.488921812,3.48196892598648,Cytoplasm; Melanosome
5471,YIPF1,Q9Y548,Protein YIPF1,3.485585048,3.485585048,,"Golgi apparatus, cis-Golgi network membrane; Golgi apparatus, trans-Golgi network membrane; Late endosome membrane"
5472,UEVLD,Q8IX04,Ubiquitin-conjugating enzyme E2 variant 3,3.485849555,3.485849555,,
5473,COL20A1,Q9P218,Collagen alpha-1(XX) chain,3.48589775295266,,3.48589775295266,"Secreted, extracellular space"
5474,PPP1R12C,Q9BZL4,Protein phosphatase 1 regulatory subunit 12C,3.486197393,3.486197393,,"Cytoplasm; Cytoplasm, cytoskeleton, stress fiber"
5475,DAGLB,Q8NCG7,Diacylglycerol lipase-beta,3.486788149,3.486788149,,Cell membrane
5476,GNG4,P50150,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-4,3.48715817338461,4.076444106,2.89787224076922,Cell membrane
5477,SLC24A3,Q9HC58,Sodium/potassium/calcium exchanger 3,3.487341388,3.487341388,,Cell membrane
5478,CACYBP,Q9HB71,Calcyclin-binding protein,3.490057885002365,3.287525254,3.69259051600473,Nucleus; Cytoplasm
5479,SF1,Q15637,Splicing factor 1,3.4903473727574927,3.812060262,3.1686344835149853,Nucleus
5480,GPR18,Q14330,N-arachidonyl glycine receptor,3.4907425907941203,3.4907425907941203,,Cell membrane; Cytoplasmic vesicle membrane
5481,SNRPB2,P08579,U2 small nuclear ribonucleoprotein B'',3.491032519,3.195160225,3.786904813,Nucleus
5482,NEO1,Q92859,Neogenin,3.491192876029335,2.900478382,4.08190737005867,Cell membrane; Single-pass type I membrane protein
5483,TTC27,Q6P3X3,Tetratricopeptide repeat protein 27,3.49133830873539,2.605304572,4.37737204547078,
5484,ZDHHC6,Q9H6R6,Palmitoyltransferase ZDHHC6,3.491673738,3.491673738,,Endoplasmic reticulum membrane
5485,FHL3,Q13643,Four and a half LIM domains protein 3,3.4920649675188953,2.841680634,4.14244930103779,Nucleus; Cytoplasm
5486,AOAH,P28039,Acyloxyacyl hydrolase,3.49315995455858,,3.49315995455858,Secreted; Cytoplasmic vesicle
5487,FBXW2,Q9UKT8,F-box/WD repeat-containing protein 2,3.493503544,3.493503544,,
5488,AKAP10,O43572,"A-kinase anchor protein 10, mitochondrial",3.49358328527051,3.481618601,3.50554796954102,Mitochondrion; Membrane; Cytoplasm
5489,TRAPPC9,Q96Q05,Trafficking protein particle complex subunit 9,3.493965094344035,3.338435713,3.64949447568807,"Golgi apparatus, cis-Golgi network; Endoplasmic reticulum; Cytoplasm"
5490,UXT,Q9UBK9,Protein UXT,3.495671105734375,3.799643312,3.19169889946875,"[Isoform 1]: Cytoplasm.;[Isoform 2]: Nucleus.;Cytoplasm; Nucleus; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome; Cytoplasm, cytoskeleton, spindle pole"
5491,TSC1,Q92574,Hamartin,3.495686017022485,3.326167741,3.66520429304497,Cytoplasm; Membrane
5492,PRPF8,Q6P2Q9,Pre-mRNA-processing-splicing factor 8,3.49616633152304,3.732105609,3.26022705404608,Nucleus; Nucleus speckle
5493,VPS16,Q9H269,Vacuolar protein sorting-associated protein 16 homolog,3.496329251066905,3.57400753,3.41865097213381,"Late endosome membrane; Lysosome membrane; Early endosome; Cytoplasmic vesicle, clathrin-coated vesicle; Cytoplasmic vesicle, autophagosome"
5494,MARK2,Q7KZI7,Serine/threonine-protein kinase MARK2,3.498780533509445,3.307439886,3.69012118101889,"Cell membrane; Peripheral membrane protein; Cytoplasm; Lateral cell membrane; Cytoplasm, cytoskeleton; Cell projection, dendrite; Cytoplasm"
5495,GSK3A,P49840,Glycogen synthase kinase-3 alpha,3.499246108182115,3.265195627,3.73329658936423,
5496,CEMIP2,Q9UHN6,Cell surface hyaluronidase,3.4994445514013153,3.432639463,3.56624963980263,Cell membrane
5497,SPOCK2,Q92563,Testican-2,3.500024342865665,3.477956399,3.52209228673133,"Secreted, extracellular space, extracellular matrix"
5498,RIC8B,Q9NVN3,Synembryn-B,3.50031191070213,3.787653122,3.21297069940426,"Cytoplasm, cell cortex"
5499,INHBE,P58166,Inhibin beta E chain,3.500490152,3.500490152,,Secreted
5500,DEPDC1,Q5TB30,DEP domain-containing protein 1A,3.501235227,3.501235227,,Nucleus
5501,FRMPD4,Q14CM0,FERM and PDZ domain-containing protein 4,3.501435492,3.501435492,,"Cell projection, dendritic spine"
5502,BGN,P21810,Biglycan,3.503754133,3.503754133,,"Secreted, extracellular space, extracellular matrix"
5503,RASA3,Q14644,Ras GTPase-activating protein 3,3.5045072299289153,2.85110147,4.15791298985783,Cell membrane
5504,FBXL20,Q96IG2,F-box/LRR-repeat protein 20,3.5047318338457147,3.968655292,3.04080837569143,Cytoplasm
5505,SEPTIN3,Q9UH03,Neuronal-specific septin-3,3.506161811083495,3.220211545,3.79211207716699,"Cytoplasm; Cytoplasm, cytoskeleton; Synapse"
5506,FBXL18,Q96ME1,F-box/LRR-repeat protein 18,3.506513778472655,2.971308826,4.04171873094531,
5507,USP35,Q9P2H5,Ubiquitin carboxyl-terminal hydrolase 35,3.506922131,3.506922131,,
5508,ATL2,Q8NHH9,Atlastin-2,3.5069795168552247,3.972796833,3.04116220071045,Endoplasmic reticulum membrane
5509,BCR,P11274,Breakpoint cluster region protein,3.5071681765,2.63895149,4.375384863,"Postsynaptic density; Cell projection, dendritic spine; Cell projection, axon; Synapse"
5510,PTK2,Q05397,Focal adhesion kinase 1,3.507933743345305,3.500659892,3.51520759469061,"Cell junction, focal adhesion; Cell membrane; Cytoplasm, perinuclear region; Cytoplasm, cell cortex; Cytoplasm, cytoskeleton; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome; Nucleus; Cytoplasm, cytoskeleton, cilium basal body; Cytoplasm"
5511,RECQL5,O94762,ATP-dependent DNA helicase Q5,3.509477967,3.509477967,,"[Isoform Beta]: Nucleus, nucleoplasm; Nucleus.;[Isoform Alpha]: Cytoplasm.;[Isoform Gamma]: Cytoplasm"
5512,CCDC71L,Q8N9Z2,Coiled-coil domain-containing protein 71L,3.50964081255286,,3.50964081255286,
5513,DDX17,Q92841,Probable ATP-dependent RNA helicase DDX17,3.5100144212701245,3.546164829,3.4738640135402497,"Nucleus; Nucleus, nucleolus; Cytoplasm, cytosol"
5514,TRIM62,Q9BVG3,E3 ubiquitin-protein ligase TRIM62,3.51026015561264,3.51026015561264,,Cytoplasm
5515,PFKFB4,Q16877,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4",3.5102616804999998,2.560574666,4.459948695,
5516,PTGIS,Q16647,Prostacyclin synthase,3.51037196,3.51037196,,Endoplasmic reticulum membrane
5517,FGFR1OP2,Q9NVK5,FGFR1 oncogene partner 2,3.510462233,3.510462233,,Cytoplasm
5518,DENND1A,Q8TEH3,DENN domain-containing protein 1A,3.51058795828562,2.737506863,4.28366905357124,"Cytoplasmic vesicle, clathrin-coated vesicle membrane; Presynaptic cell membrane"
5519,GPN3,Q9UHW5,GPN-loop GTPase 3,3.510747326,3.510747326,,
5520,SEC23B,Q15437,Protein transport protein Sec23B,3.5116871366152402,3.189913433,3.83346084023048,"Cytoplasmic vesicle, COPII-coated vesicle membrane; Endoplasmic reticulum membrane; Cytoplasm, cytosol"
5521,WDSUB1,Q8N9V3,"WD repeat, SAM and U-box domain-containing protein 1",3.512563447,3.512563447,,
5522,ABL1,P00519,Tyrosine-protein kinase ABL1,3.5137481522098852,3.596482367,3.43101393741977,"Cytoplasm, cytoskeleton; Nucleus; Mitochondrion"
5523,TJP1,Q07157,Tight junction protein ZO-1,3.514347771721475,3.286026183,3.74266936044295,"Cell membrane; Cell junction, tight junction; Cell junction; Cell junction, gap junction; Cell projection, podosome"
5524,MDK,P21741,Midkine,3.5154346966359853,3.58646275,3.44440664327197,Secreted
5525,ARF5,P84085,ADP-ribosylation factor 5,3.515474232533485,4.004202258,3.02674620706697,"Golgi apparatus; Cytoplasm, perinuclear region; Membrane; Golgi apparatus, trans-Golgi network membrane"
5526,MAT2A,P31153,S-adenosylmethionine synthase isoform type-2,3.51624385290082,3.826207687,3.20628001880164,
5527,HS3ST6,Q96QI5,Heparan sulfate glucosamine 3-O-sulfotransferase 6,3.5177192301674,,3.5177192301674,Golgi apparatus membrane
5528,SALL1,Q9NSC2,Sal-like protein 1,3.5182653935662698,3.5182653935662698,,Nucleus
5529,LANCL1,O43813,Glutathione S-transferase LANCL1,3.5189265457185153,3.500396902,3.53745618943703,Cytoplasm; Cell membrane
5530,TAF1L,Q8IZX4,Transcription initiation factor TFIID subunit 1-like,3.51921709124534,3.51921709124534,,Nucleus
5531,CORO1A,P31146,Coronin-1A,3.519504004411015,2.769011014,4.26999699482203,"Cytoplasm, cytoskeleton; Cytoplasm, cell cortex; Cytoplasmic vesicle, phagosome membrane"
5532,EXOC7,Q9UPT5,Exocyst complex component 7,3.51987404632891,3.260602826,3.77914526665782,"Cytoplasm, cytosol; Cell membrane; Midbody, Midbody ring"
5533,RGS6,P49758,Regulator of G-protein signaling 6,3.520041802,3.520041802,,"Cytoplasm; Cytoplasm, cytosol; Membrane; Nucleus; Cell membrane"
5534,CHMP3,Q9Y3E7,Charged multivesicular body protein 3,3.52006798568464,3.173723031,3.86641294036928,"Cytoplasm, cytosol; Membrane; Lipid-anchor; Endosome; Late endosome membrane"
5535,LIAS,O43766,"Lipoyl synthase, mitochondrial",3.520283429,3.520283429,,Mitochondrion
5536,RRP9,O43818,U3 small nucleolar RNA-interacting protein 2,3.520389154590715,4.148166022,2.89261228718143,"Nucleus, nucleolus"
5537,HEBP1,Q9NRV9,Heme-binding protein 1,3.52053994435103,3.028868653,4.01221123570206,Cytoplasm
5538,PISD,Q9UG56,"Phosphatidylserine decarboxylase proenzyme, mitochondrial",3.520737192,3.520737192,,[Phosphatidylserine decarboxylase beta chain]: Mitochondrion inner membrane.;[Phosphatidylserine decarboxylase alpha chain]: Mitochondrion inner membrane; Cytoplasm.;[Isoform 1]: Mitochondrion inner membrane.;[Isoform 2]: Mitochondrion inner membrane; Lipid droplet
5539,RPH3A,Q9Y2J0,Rabphilin-3A,3.5208574899433795,5.246048564,1.79566641588676,"Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane; Cell projection, dendritic spine; Postsynaptic cell membrane; Membrane"
5540,ABCG2,Q9UNQ0,Broad substrate specificity ATP-binding cassette transporter ABCG2,3.520966399,3.520966399,,Cell membrane; Apical cell membrane; Mitochondrion membrane
5541,TECPR1,Q7Z6L1,Tectonin beta-propeller repeat-containing protein 1,3.52104169628678,2.610328729,4.43175466357356,"Cytoplasmic vesicle, autophagosome membrane; Lysosome membrane"
5542,XKR8,Q9H6D3,XK-related protein 8,3.521489955,3.521489955,,"Cell membrane; Cytoplasm, perinuclear region"
5543,MRTFB,Q9ULH7,Myocardin-related transcription factor B,3.521545473263055,2.594255447,4.44883549952611,Nucleus
5544,EID2,Q8N6I1,EP300-interacting inhibitor of differentiation 2,3.521886416,3.521886416,,Nucleus
5545,APBA3,O96018,Amyloid-beta A4 precursor protein-binding family A member 3,3.523194124,3.523194124,,"Cytoplasm, perinuclear region"
5546,ALS2,Q96Q42,Alsin,3.52379691782685,3.30047115,3.7471226856537,
5547,WASL,O00401,Actin nucleation-promoting factor WASL,3.52482452302764,3.291401825,3.75824722105528,"Cytoplasm, cytoskeleton; Nucleus; Cytoplasm"
5548,ELOC,Q15369,Elongin-C,3.526189187232945,3.774284293,3.27809408146589,Nucleus
5549,PPP1R9B,Q96SB3,Neurabin-2,3.5267176220655125,2.867642921,4.185792323131025,"Cytoplasm, cytoskeleton; Nucleus; Cell projection, dendritic spine; Postsynaptic density; Synapse; Cell junction, adherens junction"
5550,COQ8A,Q8NI60,"Atypical kinase COQ8A, mitochondrial",3.528315421,3.528315421,,Mitochondrion; Membrane
5551,SVEP1,Q4LDE5,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1",3.528546528,3.528546528,,Secreted; Cytoplasm; Membrane
5552,ATR,Q13535,Serine/threonine-protein kinase ATR,3.529635982,3.529635982,,Nucleus; Chromosome
5553,SMARCB1,Q12824,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1,3.52968937643427,3.642967709,3.41641104386854,Nucleus
5554,ZNF722,A0A1W2PQL4,Zinc finger protein 722,3.53068000154004,,3.53068000154004,Nucleus
5555,NRF1,Q16656,Nuclear respiratory factor 1,3.531217823872035,3.783067391,3.27936825674407,Nucleus
5556,ASAP2,O43150,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2",3.53149575254253,3.333997249,3.72899425608506,"Cytoplasm; Golgi apparatus, Golgi stack membrane; Peripheral membrane protein; Cell membrane; Peripheral membrane protein"
5557,TFCP2,Q12800,Alpha-globin transcription factor CP2,3.5318363374340227,3.986148496,3.077524178868045,Nucleus
5558,PLPPR3,Q6T4P5,Phospholipid phosphatase-related protein type 3,3.5319910790814575,3.093789092,3.9701930661629152,Membrane
5559,DYNC2H1,Q8NCM8,Cytoplasmic dynein 2 heavy chain 1,3.5325347090423547,3.581742447,3.48332697108471,"Cytoplasm, cytoskeleton, cilium axoneme; Cell membrane; Cytoplasm"
5560,PDPK1,O15530,3-phosphoinositide-dependent protein kinase 1,3.532562768012208,2.724037554,4.3410879820244155,"Cytoplasm; Nucleus; Cell membrane; Peripheral membrane protein; Cell junction, focal adhesion"
5561,DNAJA2,O60884,DnaJ homolog subfamily A member 2,3.5330657935205374,3.853249203,3.212882384041075,Membrane
5562,CTNNA1,P35221,Catenin alpha-1,3.5332511302806653,2.044027058,5.02247520256133,"[Isoform 1]: Cytoplasm, cytoskeleton; Cell junction, adherens junction; Cell membrane; Peripheral membrane protein; Cytoplasmic side; Cell junction"
5563,PRUNE1,Q86TP1,Exopolyphosphatase PRUNE1,3.5333494705,3.547071891,3.51962705,"Cytoplasm; Nucleus; Cell junction, focal adhesion"
5564,SNX29,Q8TEQ0,Sorting nexin-29,3.5336660487113454,2.775344097,4.29198800042269,
5565,RAB14,P61106,Ras-related protein Rab-14,3.53461048178109,3.534850258,3.53437070556218,"Recycling endosome; Early endosome membrane; Golgi apparatus membrane; Golgi apparatus, trans-Golgi network membrane; Cytoplasmic vesicle, phagosome"
5566,HDAC1,Q13547,Histone deacetylase 1,3.5346227343244,4.407241657,2.6620038116488,Nucleus
5567,FLT3,P36888,Receptor-type tyrosine-protein kinase FLT3,3.535393239,3.535393239,,Membrane; Single-pass type I membrane protein; Endoplasmic reticulum lumen
5568,TBC1D13,Q9NVG8,TBC1 domain family member 13,3.53555865176887,3.458587624,3.61252967953774,Membrane; Cytoplasm
5569,HSPA1B,P0DMV9,Heat shock 70 kDa protein 1B (Heat shock 70 kDa protein 2) (HSP70-2) (HSP70.2),3.535695522,,3.535695522,"Cytoplasm; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome"
5570,MAF1,Q9H063,Repressor of RNA polymerase III transcription MAF1 homolog,3.535993117,3.535993117,,Nucleus; Cytoplasm
5571,STXBP3,O00186,Syntaxin-binding protein 3,3.5372096164381097,2.874194479,4.20022475387622,"Cytoplasm, cytosol; Cell membrane"
5572,TIMM22,Q9Y584,Mitochondrial import inner membrane translocase subunit Tim22,3.538025747583305,2.918689539,4.15736195616661,Mitochondrion inner membrane
5573,RGPD6,Q99666,RANBP2-like and GRIP domain-containing protein 5/6,3.53818460531371,3.53818460531371,,Cytoplasm
5574,ZNF407,Q9C0G0,Zinc finger protein 407,3.53871097,3.53871097,,Nucleus
5575,GFOD2,Q3B7J2,Glucose-fructose oxidoreductase domain-containing protein 2,3.539795161,3.539795161,,"Secreted, extracellular space, extracellular matrix"
5576,TTC14,Q96N46,Tetratricopeptide repeat protein 14,3.53990245,3.53990245,,
5577,DPP8,Q6V1X1,Dipeptidyl peptidase 8,3.54007895817135,2.788119882,4.2920380343427,Cytoplasm
5578,SLMAP,Q14BN4,Sarcolemmal membrane-associated protein,3.540851352025795,3.420063366,3.66163933805159,"Cell membrane, sarcolemma; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome"
5579,BORCS5,Q969J3,BLOC-1-related complex subunit 5,3.54095620387087,3.166531449,3.91538095874174,Lysosome membrane
5580,TCTN3,Q6NUS6,Tectonic-3,3.541169638,3.541169638,,Membrane
5581,PTPN2,P17706,Tyrosine-protein phosphatase non-receptor type 2,3.5412084342633996,3.410614462,3.6718024065268,[Isoform 1]: Endoplasmic reticulum; Endoplasmic reticulum-Golgi intermediate compartment
5582,ABCB6,Q9NP58,ATP-binding cassette sub-family B member 6,3.541706805,3.541706805,,"Cell membrane; Mitochondrion outer membrane; Endoplasmic reticulum membrane; Golgi apparatus membrane; Endosome membrane; Lysosome membrane; Late endosome membrane; Early endosome membrane; Secreted, extracellular exosome; Mitochondrion; Endosome, multivesicular body membrane; Melanosome membrane"
5583,RAB10,P61026,Ras-related protein Rab-10,3.5418968771258097,4.051198586,3.03259516825162,"Cytoplasmic vesicle membrane; Golgi apparatus membrane; Golgi apparatus, trans-Golgi network membrane; Endosome membrane; Recycling endosome membrane; Cytoplasmic vesicle, phagosome membrane; Cytoplasm, cytoskeleton, cilium basal body; Endoplasmic reticulum membrane; Cytoplasm, perinuclear region"
5584,TSPAN4,O14817,Tetraspanin-4,3.5420065149891,3.5420065149891,,Membrane; Multi-pass membrane protein
5585,MVB12A,Q96EY5,Multivesicular body subunit 12A,3.543091209,3.543091209,,"Cytoplasm; Nucleus; Endosome; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome; Late endosome membrane"
5586,AKAP8,O43823,A-kinase anchor protein 8,3.544142941837835,3.25186493,3.83642095367567,"Nucleus; Nucleus matrix; Nucleus, nucleolus; Cytoplasm"
5587,DLGAP1,O14490,Disks large-associated protein 1,3.545573680871515,3.186384138,3.90476322374303,Cell membrane; Postsynaptic density; Synapse
5588,STXBP1,P61764,Syntaxin-binding protein 1,3.54752488266988,3.385454396,3.70959536933976,"Cytoplasm, cytosol; Membrane; Peripheral membrane protein"
5589,ZNF630,Q2M218,Zinc finger protein 630,3.5476198439554203,4.7741352141618005,2.32110447374904,Nucleus
5590,LDHAL6A,Q6ZMR3,L-lactate dehydrogenase A-like 6A,3.547934528569705,3.547934528569705,,Cytoplasm
5591,TYMS,P04818,Thymidylate synthase,3.548196333,3.548196333,,Nucleus; Cytoplasm; Mitochondrion; Mitochondrion matrix; Mitochondrion inner membrane
5592,XDH,P47989,Xanthine dehydrogenase/oxidase,3.54838215327786,1.322727464,5.77403684255572,Cytoplasm; Peroxisome; Secreted
5593,B3GAT1,Q9P2W7,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1,3.54864861,3.54864861,,[Isoform 1]: Golgi apparatus membrane; Secreted.;[Isoform 2]: Golgi apparatus membrane; Endoplasmic reticulum membrane; Secreted
5594,ZNF207,O43670,BUB3-interacting and GLEBS motif-containing protein ZNF207,3.5488694205,4.185058241,2.9126806,"Nucleus; Chromosome, centromere, kinetochore; Cytoplasm, cytoskeleton, spindle"
5595,TSPAN14,Q8NG11,Tetraspanin-14,3.549211721875685,3.532816115,3.56560732875137,Cell membrane
5596,H6PD,O95479,GDH/6PGL endoplasmic bifunctional protein,3.5494015559366225,6.176210728,0.922592383873245,Endoplasmic reticulum lumen
5597,SDK2,Q58EX2,Protein sidekick-2,3.550192845823,4.019935893,3.080449798646,Cell membrane; Synapse
5598,C3orf33,Q6P1S2,Protein C3orf33,3.550551891,3.550551891,,[Isoform 1]: Membrane.;[Isoform 2]: Secreted
5599,UPF1,Q92900,Regulator of nonsense transcripts 1,3.5510718335686375,3.723656804,3.378486863137275,"Cytoplasm; Cytoplasm, P-body; Nucleus; Cytoplasm, perinuclear region"
5600,DUSP3,P51452,Dual specificity protein phosphatase 3,3.5517064859999996,2.959350587,4.144062385,Nucleus
5601,ZFP36L2,P47974,mRNA decay activator protein ZFP36L2,3.552333847,3.552333847,,Nucleus; Cytoplasm
5602,PPIAL4C,A0A0B4J2A2,Peptidyl-prolyl cis-trans isomerase A-like 4C,3.55262678244142,,3.55262678244142,Cytoplasm
5603,RAB7A,P51149,Ras-related protein Rab-7a,3.55348634032074,3.12843543,3.97853725064148,"Cytoplasmic vesicle, phagosome membrane; Late endosome membrane; Lysosome membrane; Melanosome membrane; Cytoplasmic vesicle, autophagosome membrane; Lipid droplet; Endosome membrane; Cytoplasmic vesicle; Mitochondrion membrane"
5604,RABEPK,Q7Z6M1,Rab9 effector protein with kelch motifs,3.553655116609745,4.103159334,3.00415089921949,Cytoplasm; Endosome membrane
5605,SEC61A2,Q9H9S3,Protein transport protein Sec61 subunit alpha isoform 2,3.554181485,3.554181485,,Endoplasmic reticulum membrane
5606,SH3GL3,Q99963,Endophilin-A3,3.5543066115772,4.216564504,2.8920487191544,Cytoplasm; Early endosome membrane
5607,YBX3,P16989,Y-box-binding protein 3,3.554620083,3.554620083,,Cytoplasm; Nucleus
5608,HIP1,O00291,Huntingtin-interacting protein 1,3.55464111563772,3.411020628,3.69826160327544,"Cytoplasm; Nucleus; Endomembrane system; Cytoplasmic vesicle, clathrin-coated vesicle membrane"
5609,AARS1,P49588,"Alanine--tRNA ligase, cytoplasmic",3.554648015702095,3.163645238,3.94565079340419,Cytoplasm
5610,RAB22A,Q9UL26,Ras-related protein Rab-22A,3.5547210583210553,3.598634634,3.51080748264211,"Endosome membrane; Cell membrane; Early endosome; Late endosome; Cell projection, ruffle; Cytoplasmic vesicle; Cytoplasmic vesicle, phagosome; Cytoplasmic vesicle, phagosome membrane"
5611,UBE3A,Q05086,Ubiquitin-protein ligase E3A,3.5548016435444403,3.552144416,3.55745887108888,Cytoplasm; Nucleus
5612,FRMD6,Q96NE9,FERM domain-containing protein 6,3.555403303,3.555403303,,Cytoplasm; Cell membrane
5613,UGGT2,Q9NYU1,UDP-glucose:glycoprotein glucosyltransferase 2,3.555424388,3.555424388,,Endoplasmic reticulum lumen; Endoplasmic reticulum-Golgi intermediate compartment
5614,GRK4,P32298,G protein-coupled receptor kinase 4,3.55632056400313,3.55632056400313,,"Cytoplasm; Cytoplasm, cell cortex"
5615,STARD9,Q9P2P6,StAR-related lipid transfer protein 9,3.556505098,3.556505098,,"Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole; Nucleus"
5616,TRAPPC14,Q8WVR3,Trafficking protein particle complex subunit 14,3.55973479020824,3.868229155,3.25124042541648,"Cytoplasm, cytoskeleton, spindle; Vesicle; Midbody; Cytoplasm"
5617,PRRC1,Q96M27,Protein PRRC1,3.56033001536204,3.493302408,3.62735762272408,Golgi apparatus
5618,C2CD2,Q9Y426,C2 domain-containing protein 2,3.56041559254983,4.84426396,2.27656722509966,Membrane
5619,SCAMP4,Q969E2,Secretory carrier-associated membrane protein 4,3.560515842,3.560515842,,Membrane; Multi-pass membrane protein
5620,VEZT,Q9HBM0,Vezatin,3.560521651998485,3.813851015,3.30719228899697,"Cell membrane; Cell projection, stereocilium membrane; Cell junction, adherens junction; Nucleus; Cytoplasmic vesicle, secretory vesicle, acrosome"
5621,GNG8,Q9UK08,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-8,3.561675073089755,2.033666402,5.08968374417951,Cell membrane
5622,PPP3CB,P16298,Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform,3.5618477197718397,3.139977664,3.98371777554368,Cytoplasm
5623,SEC24B,O95487,Protein transport protein Sec24B,3.56199780974613,2.981335039,4.14266058049226,"Cytoplasmic vesicle, COPII-coated vesicle membrane; Endoplasmic reticulum membrane; Cytoplasm, cytosol"
5624,SRPRB,Q9Y5M8,Signal recognition particle receptor subunit beta,3.56222829786052,3.922314877,3.20214171872104,Endoplasmic reticulum membrane
5625,PLXNA3,P51805,Plexin-A3,3.56447784504876,3.214965011,3.91399067909752,Cell membrane
5626,ACTR5,Q9H9F9,Actin-related protein 5,3.565216158335625,3.52240073,3.60803158667125,Nucleus; Cytoplasm
5627,MICALL1,Q8N3F8,MICAL-like protein 1,3.56570492853257,3.72981465,3.40159520706514,Recycling endosome membrane; Peripheral membrane protein; Late endosome membrane
5628,ACLY,P53396,ATP-citrate synthase,3.56639545139817,3.723586061,3.40920484179634,"Cytoplasm, cytosol"
5629,HK2,P52789,Hexokinase-2,3.56653823271707,5.165780517,1.96729594843414,"Mitochondrion outer membrane; Cytoplasm, cytosol"
5630,HPS4,Q9NQG7,BLOC-3 complex member HPS4,3.566688928,3.566688928,,
5631,IGF2R,P11717,Cation-independent mannose-6-phosphate receptor,3.5686688740720047,3.3420045,3.79533324814401,Golgi apparatus membrane; Endosome membrane
5632,AKT1,P31749,RAC-alpha serine/threonine-protein kinase,3.56879135396934,3.425632003,3.7119507049386797,Cytoplasm; Nucleus; Cell membrane
5633,DISP1,Q96F81,Protein dispatched homolog 1,3.569619966,3.569619966,,Membrane
5634,CAPN7,Q9Y6W3,Calpain-7,3.5710788896448946,2.922286096,4.21987168328979,Nucleus
5635,MGAT1,P26572,"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",3.572766703,3.572766703,,"Golgi apparatus membrane; Cytoplasm, perinuclear region"
5636,UNC119B,A6NIH7,Protein unc-119 homolog B,3.5734424450384,4.647091895,2.4997929950768,"Cell projection, cilium"
5637,RRAGC,Q9HB90,Ras-related GTP-binding protein C,3.57482668247457,3.575953248,3.57370011694914,Cytoplasm; Nucleus; Lysosome
5638,ABCB9,Q9NP78,ABC-type oligopeptide transporter ABCB9,3.5752590134191147,4.333513094,2.81700493283823,Lysosome membrane
5639,BCAP31,P51572,B-cell receptor-associated protein 31,3.57654423771769,4.206064605,2.94702387043538,Endoplasmic reticulum membrane; Endoplasmic reticulum-Golgi intermediate compartment membrane
5640,POLA1,P09884,DNA polymerase alpha catalytic subunit,3.576747195905485,3.923821485,3.22967290681097,"Nucleus; Cytoplasm, cytosol"
5641,ZNF623,O75123,Zinc finger protein 623,3.578060906,3.578060906,,Nucleus
5642,CRTC3,Q6UUV7,CREB-regulated transcription coactivator 3,3.578255585,3.578255585,,Nucleus; Cytoplasm
5643,DIP2A,Q14689,Disco-interacting protein 2 homolog A,3.578362505935395,4.047676202,3.10904880987079,"Cell membrane; Mitochondrion; Cell projection, dendritic spine"
5644,HOMER1,Q86YM7,Homer protein homolog 1,3.578771096735755,3.071616243,4.08592595047151,"Cytoplasm; Postsynaptic density; Synapse; Cell projection, dendritic spine"
5645,JMJD6,Q6NYC1,Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,3.57907505853365,3.922299561,3.2358505560673,"Nucleus, nucleoplasm; Nucleus, nucleolus; Cytoplasm"
5646,CCN1,O00622,CCN family member 1,3.57911393,3.57911393,,Secreted
